#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F7.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	likelihood	(E9.6)	Highest detection log likelihood across all stacked observations and energy bands	(master_source.likelihood)	[""]	[]
#Column	pileup_flag	(A5)	ACIS pile-up fraction exceeds ~ 10% in all observations; source properties may be affected	(master_source.pileup_flag)	[""]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	powlaw_nh	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum	(master_source.powlaw_nh)	["10^20/cm^2"]	[]
#Column	powlaw_nh_lolim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% lower confidence limit)	(master_source.powlaw_nh_lolim)	["10^20/cm^2"]	[]
#Column	powlaw_nh_hilim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% upper confidence limit)	(master_source.powlaw_nh_hilim)	["10^20/cm^2"]	[]
#Column	nh_gal	(G9.4)	Galactic N_H column density in direction of source	(master_source.nh_gal)	["10^20/cm^2"]	[]
name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	likelihood	pileup_flag	significance	powlaw_nh	powlaw_nh_lolim	powlaw_nh_hilim	nh_gal
 2CXO J223708.0+342600	 22 37 08.07	+34 26 00.07	 93.74435	-20.71629	   0.30	     0.30	     98.1	1.007237e+03	FALSE	    12.40	    38.71	    8.163	    86.45	    8.280
 2CXO J223500.6+341159	 22 35 00.68	+34 11 59.08	 93.21458	-20.68214	   4.80	     4.80	      0.0	4.949930e+02	FALSE	    15.76	    18.68	    5.619	    43.52	    8.310
 2CXO J052553.4-660451	 05 25 53.41	-66 04 51.18	276.09361	-33.25798	   0.32	     0.31	    146.9	6.709549e+02	FALSE	    25.83	    50.01	    4.935	    105.4	    5.580
 2CXO J052620.7-660352	 05 26 20.80	-66 03 52.44	276.06693	-33.21428	   0.48	     0.37	     75.5	2.793951e+02	FALSE	     9.31	    145.4	    34.61	    337.6	    5.570
 2CXO J052614.8-660929	 05 26 14.82	-66 09 29.18	276.17935	-33.21190	   0.89	     0.59	    105.0	2.288965e+02	FALSE	     9.13	    245.6	    64.88	    573.1	    5.590
 2CXO J160432.7+430802	 16 04 32.75	+43 08 02.35	 68.32874	 48.07364	   0.32	     0.30	    179.9	8.759511e+02	FALSE	    11.86	    17.94	    9.654	    47.17	    1.230
 2CXO J160450.2+432158	 16 04 50.21	+43 21 58.57	 68.66531	 47.99547	   0.67	     0.41	     13.6	6.234501e+02	FALSE	    12.18	    15.74	    10.88	    43.72	    1.210
 2CXO J160503.0+432143	 16 05 03.03	+43 21 43.64	 68.65271	 47.95736	   0.88	     0.46	      7.8	1.159801e+03	FALSE	    17.52	    86.65	    26.11	    205.5	    1.210
 2CXO J160315.8+432949	 16 03 15.82	+43 29 49.37	 68.90935	 48.26407	   0.34	     0.31	     86.0	8.057576e+02	FALSE	    11.38	    15.83	    10.24	    43.23	    1.230
 2CXO J160220.1+432928	 16 02 20.18	+43 29 28.13	 68.93113	 48.43173	   0.67	     0.67	      0.0	4.924533e+02	FALSE	    11.82	    17.75	    11.26	    48.95	    1.250
 2CXO J155136.7+200551	 15 51 36.75	+20 05 51.43	 33.21238	 48.35115	   0.31	     0.30	     89.8	8.799838e+02	FALSE	    11.04	    162.9	    30.18	    359.7	    3.780
 2CXO J155119.8+200136	 15 51 19.81	+20 01 36.14	 33.07932	 48.39127	   0.55	     0.50	     23.5	6.843896e+02	FALSE	    12.15	    13.10	    7.989	    35.12	    3.750
 2CXO J155220.5+200930	 15 52 20.50	+20 09 30.69	 33.38109	 48.20832	   0.40	     0.33	     18.3	8.098965e+02	FALSE	    12.61	    317.0	    81.39	    726.2	    3.820
 2CXO J155214.1+200153	 15 52 14.16	+20 01 53.76	 33.18875	 48.19130	   0.44	     0.41	     81.9	9.699705e+02	FALSE	    11.35	    20.90	    8.801	    51.53	    3.780
 2CXO J085015.5+445517	 08 50 15.59	+44 55 17.76	175.63555	 39.36563	   2.83	     1.25	    178.5	6.125717e+02	FALSE	    16.03	    11.02	    6.836	    29.82	    2.660
 2CXO J085056.3+452040	 08 50 56.38	+45 20 40.70	175.08957	 39.49007	   1.02	     0.73	     12.7	8.055066e+02	FALSE	    14.69	    40.71	    13.70	    98.61	    2.620
 2CXO J085008.9+445315	 08 50 08.98	+44 53 15.11	175.67922	 39.34561	   1.38	     0.73	      3.1	1.192998e+03	FALSE	    21.41	    4.140	    3.781	    12.34	    2.670
 2CXO J084854.0+450231	 08 48 54.08	+45 02 31.58	175.47500	 39.12735	   0.67	     0.43	    106.4	6.109298e+02	FALSE	    14.10	    32.94	    13.51	    85.93	    2.740
 2CXO J084900.5+444703	 08 49 00.52	+44 47 03.19	175.80787	 39.14148	   0.43	     0.35	     70.5	2.595100e+03	FALSE	    24.98	    126.6	    14.29	    269.0	    2.710
 2CXO J085050.3+451308	 08 50 50.38	+45 13 08.56	175.25211	 39.47149	   0.46	     0.34	     45.9	1.350923e+03	FALSE	    15.87	    780.7	    239.2	     1835	    2.620
 2CXO J084959.9+445509	 08 49 59.93	+44 55 09.22	175.63771	 39.31940	   1.03	     0.69	    170.5	8.067274e+02	FALSE	    17.94	    8.362	    4.713	    21.81	    2.680
 2CXO J084947.5+444217	 08 49 47.54	+44 42 17.20	175.91396	 39.27904	   2.90	     2.90	      0.0	7.938747e+01	FALSE	     8.74	    97.92	    36.45	    201.6	    2.680
 2CXO J084812.4+445657	 08 48 12.45	+44 56 57.12	175.59164	 39.00296	   0.67	     0.48	     91.2	6.723212e+02	FALSE	    14.50	    16.39	    7.622	    41.22	    2.740
 2CXO J084902.5+445706	 08 49 02.51	+44 57 06.14	175.59210	 39.15061	   0.32	     0.31	    110.1	9.599669e+02	FALSE	    13.23	    77.21	    18.21	    175.2	    2.730
 2CXO J084927.7+445458	 08 49 27.76	+44 54 58.17	175.63965	 39.22444	   0.35	     0.30	    176.5	4.687573e+03	FALSE	    29.66	    126.2	    19.44	    274.8	    2.710
 2CXO J084922.5+445357	 08 49 22.54	+44 53 57.06	175.66121	 39.20874	   0.33	     0.33	    112.4	1.455065e+03	FALSE	    17.80	    7.941	    5.416	    21.73	    2.710
 2CXO J084923.2+445250	 08 49 23.25	+44 52 50.45	175.68514	 39.21051	   0.46	     0.37	      2.1	4.853848e+02	FALSE	    11.39	    13.17	    12.54	    41.34	    2.710
 2CXO J084840.6+445733	 08 48 40.62	+44 57 33.03	175.58093	 39.08621	   0.34	     0.32	    132.0	6.990644e+02	FALSE	    11.82	    29.00	    11.11	    70.51	    2.740
 2CXO J084904.6+445321	 08 49 04.61	+44 53 21.48	175.67271	 39.15564	   0.30	     0.30	     17.2	7.371934e+02	FALSE	    11.50	    25.41	    11.94	    64.57	    2.720
 2CXO J084906.3+450109	 08 49 06.32	+45 01 09.61	175.50515	 39.16301	   0.60	     0.48	    141.5	7.812847e+02	FALSE	    14.66	    12.46	    7.046	    32.71	    2.730
 2CXO J084824.0+445853	 08 48 24.09	+44 58 53.91	175.55078	 39.03792	   0.73	     0.56	     88.9	3.764421e+02	FALSE	    10.47	    32.83	    14.04	    82.49	    2.740
 2CXO J084943.7+450024	 08 49 43.72	+45 00 24.47	175.52361	 39.27296	   0.66	     0.39	    173.5	3.092435e+03	FALSE	    28.63	    6.687	    3.245	    16.81	    2.700
 2CXO J084902.2+450004	 08 49 02.29	+45 00 04.81	175.52809	 39.15084	   0.47	     0.38	    134.3	8.349447e+02	FALSE	    14.41	    134.2	    66.04	    343.0	    2.730
 2CXO J114601.9+474517	 11 46 01.90	+47 45 17.30	150.36219	 65.74062	   2.02	     1.38	     18.2	8.095974e+02	FALSE	    18.65	    5.615	    4.364	    15.88	    2.160
 2CXO J114655.0+471833	 11 46 55.02	+47 18 34.00	150.73993	 66.18447	   1.78	     1.43	     87.9	4.309128e+02	FALSE	    13.01	    29.93	    10.59	    72.58	    2.240
 2CXO J114604.4+472641	 11 46 04.49	+47 26 41.06	150.81268	 65.99016	   0.29	     0.29	      6.2	3.873594e+03	FALSE	    24.16	    11.18	    2.735	    25.21	    2.240
 2CXO J114606.1+472855	 11 46 06.14	+47 28 55.34	150.74734	 65.96360	   0.29	     0.29	      0.9	4.668405e+03	FALSE	    27.48	    9.949	    3.904	    23.99	    2.230
 2CXO J114636.2+471721	 11 46 36.23	+47 17 21.87	150.87418	 66.16771	   1.64	     1.59	    135.3	1.928814e+02	FALSE	     8.52	    10.49	    10.18	    32.89	    2.250
 2CXO J114617.2+472958	 11 46 17.29	+47 29 58.68	150.65999	 65.96897	   0.30	     0.30	     68.5	9.979334e+02	FALSE	    12.89	    16.25	    7.871	    41.23	    2.230
 2CXO J114636.7+472313	 11 46 36.78	+47 23 13.07	150.72312	 66.09166	   0.46	     0.43	      5.0	1.183054e+03	FALSE	    15.57	    10.20	    7.521	    28.97	    2.250
 2CXO J114504.7+471946	 11 45 04.77	+47 19 46.08	151.31306	 65.97620	   3.41	     2.81	      0.3	9.601119e+01	FALSE	     6.76	    19.46	    13.80	    55.98	    2.220
 2CXO J114743.8+473811	 11 47 43.85	+47 38 11.13	149.98066	 66.00790	  13.99	    11.77	    106.6	3.448644e+01	FALSE	     4.72	    82.89	    63.22	    191.6	    2.260
 2CXO J114621.0+473237	 11 46 21.09	+47 32 37.44	150.57299	 65.94064	   0.39	     0.37	     43.8	6.483345e+02	FALSE	    12.09	    42.53	    13.95	    101.2	    2.220
 2CXO J162812.1+393609	 16 28 12.17	+39 36 09.22	 63.00208	 43.77868	   0.57	     0.51	     81.3	1.427817e+02	FALSE	     7.75	    62.55	    35.59	    178.9	   0.8800
 2CXO J162953.8+394601	 16 29 53.83	+39 46 01.22	 63.24165	 43.45739	  10.67	     5.42	    116.9	5.350308e+01	FALSE	     7.05	    26.06	    25.59	    96.47	   0.8500
 2CXO J162809.8+392814	 16 28 09.81	+39 28 14.42	 62.81919	 43.78256	   0.53	     0.45	     21.3	2.687128e+02	FALSE	    10.12	    34.50	    14.67	    86.31	   0.9000
 2CXO J162855.4+394101	 16 28 55.49	+39 41 01.28	 63.11950	 43.64194	   0.80	     0.47	      3.7	4.305546e+02	FALSE	    10.91	    21.92	    9.404	    54.90	   0.8700
 2CXO J162947.6+394533	 16 29 47.67	+39 45 33.49	 63.23026	 43.47689	   4.84	     2.56	    109.8	1.800748e+02	FALSE	    16.17	    15.22	    8.735	    40.46	   0.8500
 2CXO J162904.3+393417	 16 29 04.38	+39 34 17.76	 62.96584	 43.61020	   0.33	     0.31	    104.2	9.282661e+02	FALSE	    16.49	    24.15	    8.986	    58.24	   0.8800
 2CXO J162717.3+394129	 16 27 17.39	+39 41 29.60	 63.11942	 43.95657	   2.26	     2.26	      0.0	7.797511e+02	FALSE	    19.68	    9.640	    4.606	    24.23	   0.8800
 2CXO J162838.2+393304	 16 28 38.25	+39 33 04.24	 62.93423	 43.69351	   0.30	     0.29	      1.3	3.042939e+02	FALSE	    13.90	    18.38	    9.475	    47.63	   0.8900
 2CXO J162824.0+393322	 16 28 24.04	+39 33 22.14	 62.93930	 43.73928	   0.31	     0.31	    102.3	6.997146e+02	FALSE	    14.20	    34.60	    20.05	    93.62	   0.8900
 2CXO J135334.3+333749	 13 53 34.33	+33 37 49.67	 62.61713	 75.12774	   1.56	     1.33	    156.4	3.756355e+02	FALSE	    10.80	    43.79	    19.02	    114.6	    1.270
 2CXO J172120.6+263654	 17 21 20.62	+26 36 54.40	 49.29935	 30.60222	   7.65	     3.88	    156.6	1.535662e+02	FALSE	    10.03	    30.40	    19.78	    91.64	    3.960
 2CXO J171954.1+263003	 17 19 54.13	+26 30 03.35	 49.06150	 30.87634	   0.30	     0.29	     76.3	3.430649e+04	FALSE	    71.20	    37.27	    3.753	    78.58	    3.920
 2CXO J171952.9+263003	 17 19 52.91	+26 30 03.03	 49.05983	 30.88069	   0.30	     0.30	     46.2	1.700810e+04	FALSE	    50.47	    32.95	    3.307	    69.50	    3.920
 2CXO J085245.5+332604	 08 52 45.59	+33 26 04.99	190.44164	 38.77754	   0.39	     0.36	     90.8	7.153946e+02	FALSE	    12.38	    29.84	    9.244	    70.36	    2.970
 2CXO J162124.8+381008	 16 21 24.82	+38 10 08.41	 60.94033	 45.05619	   0.30	     0.30	      0.0	3.437237e+02	FALSE	    16.45	    15.45	    7.258	    39.05	    1.110
 2CXO J162126.4+380446	 16 21 26.47	+38 04 46.86	 60.81424	 45.04773	   0.36	     0.32	      5.2	7.012044e+02	FALSE	    12.43	    26.33	    11.96	    66.14	    1.120
 2CXO J162050.7+380340	 16 20 50.80	+38 03 40.95	 60.78260	 45.16404	   0.63	     0.52	     49.1	1.281316e+03	FALSE	    19.79	    15.10	    6.915	    37.87	    1.120
 2CXO J162157.2+381734	 16 21 57.23	+38 17 34.48	 61.12045	 44.95426	   0.38	     0.34	     83.7	7.979315e+03	FALSE	    38.01	    21.27	    4.308	    47.17	    1.080
 2CXO J045401.1-532112	 04 54 01.13	-53 21 12.23	261.07264	-38.77473	   0.30	     0.30	    118.3	1.763746e+03	FALSE	    17.40	    20.61	    7.580	    50.26	    3.810
 2CXO J045544.0-531328	 04 55 44.09	-53 13 28.56	260.87700	-38.53180	   3.86	     2.99	      8.6	1.553208e+02	FALSE	     8.28	    18.06	    15.67	    57.60	    4.130
 2CXO J045401.0-532109	 04 54 01.04	-53 21 09.26	261.07162	-38.77505	   0.29	     0.29	    160.3	6.054000e+03	FALSE	    30.04	    33.84	    4.805	    73.12	    3.800
 2CXO J045517.1-531805	 04 55 17.16	-53 18 05.16	260.98283	-38.59149	   1.57	     1.14	     73.5	4.090888e+02	FALSE	    11.47	    43.35	    12.84	    102.1	    4.030
 2CXO J045437.7-531810	 04 54 37.72	-53 18 10.95	260.99692	-38.68908	   0.45	     0.33	     73.3	1.274829e+03	FALSE	    15.10	    11.61	    6.812	    30.90	    3.850
 2CXO J045419.5-532043	 04 54 19.60	-53 20 43.67	261.05667	-38.72982	   0.29	     0.29	     15.2	1.647433e+03	FALSE	    15.66	    13.33	    5.966	    33.18	    3.840
 2CXO J045055.4-532742	 04 50 55.42	-53 27 42.29	261.27441	-39.22185	   3.85	     2.60	    143.8	1.031988e+03	FALSE	    19.09	    39.27	    11.18	    91.74	    3.440
 2CXO J190810.2-375629	 19 08 10.24	-37 56 29.56	359.41237	-19.36372	   0.37	     0.31	    104.9	2.815476e+03	FALSE	    21.03	    25.66	    5.442	    57.24	    7.940
 2CXO J191048.0-373951	 19 10 48.08	-37 39 51.81	359.87505	-19.75965	   1.58	     1.58	      0.0	6.736341e+02	FALSE	    17.12	    26.19	    8.330	    61.77	    7.320
 2CXO J190813.0-375618	 19 08 13.05	-37 56 18.03	359.41887	-19.37131	   0.47	     0.39	    132.5	6.936055e+02	FALSE	    11.65	    28.42	    12.58	    70.84	    7.930
 2CXO J190817.0-381632	 19 08 17.01	-38 16 32.54	359.08680	-19.49749	   3.16	     2.41	     14.9	1.960051e+02	FALSE	     8.23	    42.38	    21.96	    118.0	    8.150
 2CXO J032828.7+023028	 03 28 28.71	+02 30 28.08	181.15418	-41.95054	   1.84	     0.94	     88.3	1.910397e+02	FALSE	    10.04	    43.29	    23.25	    122.2	    8.810
 2CXO J032816.9+025111	 03 28 16.96	+02 51 11.46	180.76071	-41.76135	   1.75	     1.30	     75.8	9.724781e+02	FALSE	    19.06	    108.9	    18.33	    221.0	    8.950
 2CXO J032754.1+023342	 03 27 54.20	+02 33 42.12	180.97293	-42.02399	   0.29	     0.29	    156.2	4.553361e+03	FALSE	    32.95	    36.98	    8.595	    84.40	    8.600
 2CXO J032808.5+023931	 03 28 08.55	+02 39 31.89	180.92683	-41.91519	   0.50	     0.41	     44.9	1.013144e+03	FALSE	    16.88	    73.53	    22.64	    175.1	    8.840
 2CXO J131106.8-010634	 13 11 06.82	-01 06 34.89	313.23807	 61.36772	   2.14	     1.56	     38.1	2.510438e+02	FALSE	     9.17	    39.53	    16.86	    100.3	    1.780
 2CXO J131156.7-011311	 13 11 56.77	-01 13 11.24	313.62840	 61.22532	   0.49	     0.33	     81.9	2.573629e+03	FALSE	    25.63	    51.71	    10.97	    115.9	    1.810
 2CXO J131154.5-012633	 13 11 54.56	-01 26 33.36	313.53374	 61.00706	   1.42	     0.74	     95.2	3.187751e+02	FALSE	    10.08	    29.79	    23.46	    88.26	    1.830
 2CXO J131152.6-011439	 13 11 52.69	-01 14 39.17	313.58521	 61.20403	   0.67	     0.37	     79.2	3.489792e+02	FALSE	    10.40	    24.43	    16.02	    68.92	    1.810
 2CXO J131045.0-010904	 13 10 45.03	-01 09 04.72	313.03738	 61.34094	   4.87	     4.33	     28.5	7.634875e+01	FALSE	     6.82	    83.50	    60.10	    255.1	    1.780
 2CXO J131118.2-011429	 13 11 18.22	-01 14 29.47	313.29182	 61.23000	   0.30	     0.29	     84.1	1.820421e+04	FALSE	    52.27	    8.998	    3.589	    21.80	    1.800
 2CXO J131200.9-012435	 13 12 00.99	-01 24 35.45	313.59932	 61.03497	   0.61	     0.52	    116.8	8.763967e+02	FALSE	    17.43	    6.736	    6.057	    20.09	    1.830
 2CXO J131119.2-012030	 13 11 19.27	-01 20 30.64	313.26751	 61.13027	   0.33	     0.32	     39.3	4.985528e+02	FALSE	    11.82	    26.39	    14.69	    70.18	    1.810
 2CXO J131156.7-011723	 13 11 56.72	-01 17 23.32	313.60401	 61.15629	   0.55	     0.41	     87.0	4.766357e+02	FALSE	    12.50	    17.84	    12.81	    51.29	    1.820
 2CXO J041945.7+023416	 04 19 45.73	+02 34 16.95	190.84062	-31.73093	   0.69	     0.43	     46.3	3.467855e+02	FALSE	     9.74	    15.30	    7.589	    38.94	    11.40
 2CXO J041943.0+023004	 04 19 43.04	+02 30 04.12	190.90139	-31.77980	   0.31	     0.30	     97.3	4.137244e+02	FALSE	     8.57	    38.12	    14.61	    93.95	    11.31
 2CXO J041945.6+023129	 04 19 45.67	+02 31 29.71	190.88557	-31.75733	   0.73	     0.73	      0.0	3.655562e+02	FALSE	    11.89	    23.75	    11.74	    61.85	    11.34
 2CXO J041927.4+023333	 04 19 27.47	+02 33 33.25	190.80194	-31.80051	   0.35	     0.32	     45.9	2.305344e+03	FALSE	    19.84	    16.31	    5.745	    39.01	    11.37
 2CXO J041948.9+021628	 04 19 48.93	+02 16 28.15	191.13813	-31.88714	   0.53	     0.38	    134.1	8.313757e+02	FALSE	    14.81	    36.65	    15.29	    93.86	    11.16
 2CXO J041921.5+021000	 04 19 21.52	+02 10 00.50	191.16749	-32.04206	   0.72	     0.63	    124.0	3.195219e+03	FALSE	    30.88	    7.144	    3.357	    17.83	    11.25
 2CXO J041928.1+023532	 04 19 28.18	+02 35 32.60	190.77173	-31.77933	   0.32	     0.30	     52.3	1.810694e+04	FALSE	    52.31	    9.451	    1.935	    20.90	    11.41
 2CXO J041948.9+021551	 04 19 48.94	+02 15 51.63	191.14802	-31.89283	   0.45	     0.37	    123.2	9.895659e+02	FALSE	    16.53	    17.84	    5.480	    41.59	    11.16
 2CXO J042009.7+023846	 04 20 09.75	+02 38 46.86	190.83420	-31.60609	   5.52	     4.49	     84.3	8.639999e+01	FALSE	     6.33	    68.18	    21.91	    165.6	    11.51
 2CXO J041943.9+021649	 04 19 43.93	+02 16 49.36	191.11861	-31.90104	   0.41	     0.35	    154.2	1.218471e+03	FALSE	    17.38	    18.89	    5.758	    44.13	    11.18
 2CXO J041937.9+022436	 04 19 37.95	+02 24 36.22	190.97587	-31.84863	   0.29	     0.29	      0.0	2.077439e+03	FALSE	    33.29	    98.72	    18.40	    220.8	    11.25
 2CXO J094234.2+091214	 09 42 34.27	+09 12 14.43	225.63999	 42.04055	   5.83	     5.01	     89.2	1.636604e+02	FALSE	     7.95	    18.36	    14.13	    54.67	    3.060
 2CXO J094253.3+092942	 09 42 53.32	+09 29 42.18	225.34450	 42.24752	   0.29	     0.29	      0.0	1.427117e+04	FALSE	    32.18	    614.9	    354.8	     1689	    3.050
 2CXO J094234.0+092239	 09 42 34.05	+09 22 39.03	225.43367	 42.12212	   0.42	     0.42	      0.0	1.270754e+03	FALSE	    20.55	    35.58	    11.31	    84.66	    3.060
 2CXO J095247.0+515053	 09 52 47.09	+51 50 53.40	163.93282	 48.55675	   0.29	     0.29	     71.5	5.288134e+03	FALSE	    28.09	    3.879	    3.157	    11.07	   0.8800
 2CXO J095120.2+515602	 09 51 20.23	+51 56 02.63	163.91949	 48.31762	   6.33	     3.90	    138.2	2.958187e+01	FALSE	     3.90	    262.8	    107.2	    679.3	   0.9500
 2CXO J095243.8+520509	 09 52 43.84	+52 05 09.84	163.59775	 48.47073	   2.89	     1.62	    178.3	2.713406e+02	FALSE	    12.07	    33.98	    18.38	    90.21	   0.8800
 2CXO J095336.7+521109	 09 53 36.74	+52 11 09.49	163.38750	 48.56502	   6.44	     4.67	     70.4	9.723440e+01	FALSE	     7.82	    25.93	    13.12	    68.53	   0.8300
 2CXO J095313.0+520204	 09 53 13.05	+52 02 04.40	163.63374	 48.55840	   1.10	     0.70	     15.3	2.614341e+02	FALSE	    10.14	    12.35	    9.923	    36.08	   0.8600
 2CXO J131042.6-031426	 13 10 42.63	-03 14 26.27	312.37949	 59.27713	   0.35	     0.34	     47.3	6.759908e+02	FALSE	    11.07	    66.37	    17.47	    153.1	    2.030
 2CXO J131118.3-032827	 13 11 18.31	-03 28 27.61	312.59822	 59.02404	   5.58	     5.58	      0.0	2.582519e+02	FALSE	    12.24	    36.44	    10.40	    85.28	    2.130
 2CXO J131102.7-031025	 13 11 02.74	-03 10 25.01	312.56093	 59.33106	   0.29	     0.29	     77.3	3.714108e+03	FALSE	    25.55	    5.758	    3.784	    15.55	    2.020
 2CXO J113005.3-144900	 11 30 05.36	-14 49 00.12	275.26781	 43.64227	   0.30	     0.29	    178.5	1.263608e+03	FALSE	    14.39	    11.64	    5.836	    29.55	    4.090
 2CXO J113006.3-144623	 11 30 06.32	-14 46 23.17	275.24690	 43.68334	   0.39	     0.33	    123.2	6.648319e+02	FALSE	    12.10	    280.8	    196.2	    723.4	    4.090
 2CXO J004639.6+203540	 00 46 39.69	+20 35 40.37	121.42143	-42.26319	   0.33	     0.32	    127.3	6.010059e+02	FALSE	    11.78	    14.96	    12.66	    46.05	    3.350
 2CXO J004709.7+201730	 00 47 09.76	+20 17 30.04	121.57065	-42.56877	   0.85	     0.59	     21.6	1.136440e+03	FALSE	    16.07	    12.70	    9.427	    36.28	    3.360
 2CXO J124846.8-054852	 12 48 46.86	-05 48 52.97	301.71686	 57.05077	   0.30	     0.29	    103.4	3.031394e+03	FALSE	    22.29	    14.81	    4.230	    34.20	    2.140
 2CXO J124835.8-054802	 12 48 35.89	-05 48 02.56	301.63279	 57.06387	   0.30	     0.30	    163.2	6.354671e+02	FALSE	    13.83	    6.580	    5.876	    19.58	    2.140
2CXO J124839.3-054730A	 12 48 39.38	-05 47 30.30	301.65908	 57.07313	   0.31	     0.30	     85.8	5.919284e+02	FALSE	    11.06	    19.08	    8.553	    47.41	    2.140
 2CXO J124834.9-054859	 12 48 34.94	-05 48 59.36	301.62611	 57.04802	   0.30	     0.30	    161.9	5.298284e+02	FALSE	     9.89	    26.08	    15.46	    69.39	    2.140
 2CXO J124913.8-055919	 12 49 13.86	-05 59 19.09	301.92762	 56.87881	   0.38	     0.38	    176.2	3.600711e+02	FALSE	     8.15	    58.60	    31.23	    161.5	    2.170
 2CXO J124850.1-054420	 12 48 50.12	-05 44 20.02	301.73915	 57.12683	   0.37	     0.31	     82.2	9.033886e+02	FALSE	    14.05	    18.62	    9.435	    47.80	    2.150
 2CXO J124830.8-054836	 12 48 30.83	-05 48 36.91	301.59461	 57.05390	   0.30	     0.30	    105.5	1.057769e+03	FALSE	    13.77	    8.066	    7.502	    24.65	    2.140
 2CXO J124836.4-055333	 12 48 36.41	-05 53 33.82	301.64015	 56.97192	   0.36	     0.33	    144.2	1.922684e+03	FALSE	    21.98	    75.25	    13.20	    165.2	    2.140
 2CXO J124836.7-054731	 12 48 36.73	-05 47 31.71	301.63889	 57.07251	   0.30	     0.30	     94.6	5.889394e+02	FALSE	    10.61	    22.37	    13.86	    60.21	    2.140
 2CXO J124857.9-054253	 12 48 57.92	-05 42 53.07	301.79791	 57.15156	   0.84	     0.49	     83.7	3.173786e+02	FALSE	    10.67	    11.97	    11.16	    36.74	    2.150
 2CXO J124849.2-054035	 12 48 49.26	-05 40 35.16	301.73039	 57.18921	   0.70	     0.44	     73.5	6.210091e+02	FALSE	    14.41	    29.18	    9.231	    68.73	    2.150
 2CXO J124833.2-054741	 12 48 33.22	-05 47 41.83	301.61218	 57.06941	   0.29	     0.29	    172.2	2.239869e+03	FALSE	    19.56	    17.75	    6.135	    42.10	    2.140
 2CXO J124938.6-060445	 12 49 38.65	-06 04 45.55	302.11773	 56.78959	   0.33	     0.31	    110.2	1.384654e+04	FALSE	    42.23	    9.395	    2.023	    20.88	    2.200
 2CXO J124903.7-052936	 12 49 03.72	-05 29 36.08	301.83526	 57.37334	   6.44	     3.13	     72.2	2.953955e+02	FALSE	    23.74	    13.19	    6.906	    34.22	    2.150
 2CXO J124824.4-054558	 12 48 24.47	-05 45 58.05	301.54434	 57.09746	   0.29	     0.29	    123.9	6.938658e+03	FALSE	    33.33	    79.14	    9.168	    168.6	    2.140
 2CXO J124823.7-054659	 12 48 23.76	-05 46 59.59	301.53962	 57.08030	   0.37	     0.33	      1.8	4.002254e+02	FALSE	    10.03	    38.85	    19.77	    100.5	    2.140
 2CXO J124834.5-054739	 12 48 34.51	-05 47 39.96	301.62199	 57.07004	   0.30	     0.30	    107.7	7.348485e+02	FALSE	    11.86	    9.410	    7.999	    27.41	    2.140
 2CXO J124839.3-054807	 12 48 39.33	-05 48 07.14	301.65907	 57.06289	   0.29	     0.29	    138.0	2.220129e+03	FALSE	    19.05	    10.02	    4.652	    24.98	    2.140
 2CXO J004953.4+321444	 00 49 53.47	+32 14 44.28	122.55186	-30.62497	   0.30	     0.29	     39.0	1.155716e+03	FALSE	    14.53	    13.35	    10.82	    38.92	    5.790
 2CXO J004946.6+322347	 00 49 46.64	+32 23 47.58	122.52520	-30.47389	   0.56	     0.39	    113.4	1.124712e+03	FALSE	    16.46	    10.03	    9.909	    31.11	    5.760
 2CXO J004912.7+321003	 00 49 12.80	+32 10 03.27	122.38439	-30.70181	   1.00	     0.46	     84.1	9.276936e+02	FALSE	    17.49	    15.90	    8.756	    41.51	    5.840
 2CXO J004952.1+320215	 00 49 52.18	+32 02 15.84	122.54485	-30.83284	   3.03	     2.67	     39.7	3.717754e+02	FALSE	    12.10	    53.50	    18.50	    129.9	    5.850
